상가업소번호,상호명,지점명,업종대분류코드,업종대분류명,업종중분류코드,업종중분류명,업종소분류코드,업종소분류명,시군구명,행정동코드,행정동명,법정동명,지번주소,도로명주소,경도,위도
MA010120220800108001,에스지빌라앤호텔,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 682,경상북도 경주시 감포읍 동해안로 1819-23,129.492945267491,35.7706078882354
MA010120220800229229,은정횟집,,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 492-2,경상북도 경주시 감포읍 감포로6길 20,129.503081118567,35.8043736360419
MA010120220800235738,티파니노래연습장,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 273,경상북도 경주시 감포읍 동해안로 2453,129.506582124434,35.8217978324522
MA010120220800257519,의원상회,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 436-1,경상북도 경주시 감포읍 감포로 115,129.502010979431,35.8041076087967
MA010120220800311591,감포정보통신,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 486-2,경상북도 경주시 감포읍 감포로6길 19,129.502953881367,35.8041960887748
MA010120220800604684,산알베르토카페,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 전촌리 685-55,경상북도 경주시 감포읍 동해안로 2006-1,129.490730666605,35.7864392412425
MA010120220800644614,에덴펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 212-3,경상북도 경주시 감포읍 동해안로 2507-2,129.509336404791,35.8263533767546
MA010120220800689180,수영정보통신,,G2,소매,G208,가전·통신 소매,G20802,핸드폰 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 480-3,경상북도 경주시 감포읍 감포로6길 2,129.50267730267,35.8038414542157
MA010120220800754444,갈매기횟집,,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 615,경상북도 경주시 감포읍 대밑길 12-17,129.486709081333,35.746085739959
MA010120220800804325,동경주낚시,,G2,소매,G213,오락용품 소매,G21306,장난감 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 595-1,경상북도 경주시 감포읍 동해안로 2228,129.497114404303,35.804560862219
MA010120220800897291,엄마손맛반찬가게,,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 435-13,경상북도 경주시 감포읍 감포로7길 12-1,129.50127264675,35.8045464469786
MA010120220801165131,떡돌밥생선집,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 436-1,경상북도 경주시 감포읍 감포로 115,129.502010979431,35.8041076087967
MA010120220801445606,고래섬협동조합,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 662-5,경상북도 경주시 감포읍 동해안로 1890,129.49413846193,35.7773045599642
MA010120220802673358,강생이하우스,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 848-4,경상북도 경주시 감포읍 회곡길 74-14,129.483240430063,35.7550322865205
MA010120220802862826,커피이야기,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 380-5,경상북도 경주시 감포읍 감포로 132,129.502359148815,35.8056860999743
MA010120220802926948,오션1527,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 490-10,경상북도 경주시 감포읍 동해안로 1527,129.487538195378,35.748221978831
MA010120220803008887,엘라포니시호텔소매점,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 379,경상북도 경주시 감포읍 동해안로 1594,129.492312564795,35.7517541260927
MA010120220803090807,동해펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 636,경상북도 경주시 감포읍 나정창말길 16,129.49155419398,35.7812955103206
MA010120220803102757,파도소리스파글램핑펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 산 78-2,경상북도 경주시 감포읍 동해안로 2479,129.507506790758,35.8237607046462
MA010120220803104641,명성회센터,,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 492-1,경상북도 경주시 감포읍 감포로2길 107,129.503543934718,35.8043189437825
MA010120220803113032,일복상사,,N1,시설관리·임대,N109,운송장비 대여,N10999,기타 운송장비 대여업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 10,경상북도 경주시 감포읍 동해안로 1905-1,129.493173266611,35.7782616207835
MA010120220803131476,울산집,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 557-2,경상북도 경주시 감포읍 감포로 85-1,129.500737249476,35.8022870961488
MA010120220803137853,유리회센터,,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 436-1,경상북도 경주시 감포읍 감포로 115,129.502010979431,35.8041076087967
MA010120220803170017,경주한옥펜션투유,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 140-1,경상북도 경주시 감포읍 감포로10길 40-7,129.50295829144,35.8127914339001
MA010120220803189434,일출공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 233-5,경상북도 경주시 감포읍 동해안로 2473,129.507139684526,35.8236962883705
MA010120220803227271,비치힐찬늘라면,,P1,교육,P105,일반 교육,P10501,입시·교과학원,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 353-1,경상북도 경주시 감포읍 감포로 326,129.511665733743,35.8163668206175
MA010120220803242987,정수횟집,,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 전촌리 1244,경상북도 경주시 감포읍 장진길 24-18,129.493541766955,35.7918229472363
MA010120220803282290,감포항구낚시,,G2,소매,G213,오락용품 소매,G21306,장난감 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 전동리 113,경상북도 경주시 감포읍 감포로4길 45,129.496931180102,35.8036546691417
MA010120220803297124,새희망이용원,,S2,수리·개인,S207,이용·미용,S20701,미용실,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 436-1,경상북도 경주시 감포읍 감포로 115,129.502010979431,35.8041076087967
MA010120220803327681,중하짬뽕,,I2,음식,I202,중식,I20201,중국집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 51-16,경상북도 경주시 감포읍 감포로9길 8,129.502201917906,35.8080769969236
MA010120220803347654,해암식당,,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 655,경상북도 경주시 감포읍 대밑길 12-48,129.484664545673,35.7446683877439
MA010120220803408837,감포오리,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 27-4,경상북도 경주시 감포읍 동해안로 2700,129.517705900409,35.8405309007215
MA010120220803438927,해송민박,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 626-37,경상북도 경주시 감포읍 감포로12길 1,129.50811102312,35.809566553275
MA010120220803448003,도은,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 60-6,경상북도 경주시 감포읍 감포로 143,129.502327307059,35.8067859704808
MA010120220803555901,토모노야료칸호텔경주,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 666,경상북도 경주시 감포읍 동해안로 2401,129.50276363341,35.8192735953451
MA010120220803789408,이오스풀빌라,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 20,경상북도 경주시 감포읍 동해안로 2708,129.517244070318,35.8409730529197
MA010120220803823401,뷰델카라반펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 295,경상북도 경주시 감포읍 감포로 329-34,129.508143230634,35.819026248239
MA010120220803824810,델리팩토리,,G2,소매,G205,식료품 소매,G20502,가축 사료 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 595-1,경상북도 경주시 감포읍 동해안로 2228,129.497114404303,35.804560862219
MA010120220804043683,두리하나한식뷔페,,I2,음식,I207,구내식당·뷔페,I20702,뷔페,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 371-2,경상북도 경주시 감포읍 동해안로 1862,129.494441612964,35.7746223133579
MA010120220804421735,경주라마다호텔A동3층10호,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 681,경상북도 경주시 감포읍 동해안로 1819-21,129.493437588757,35.7707958953061
MA010120220804544513,라비앙로즈,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 279-2,경상북도 경주시 감포읍 감포로 389-4,129.507535454497,35.821156255293
MA010120220804579701,재수있는날,,S2,수리·개인,S207,이용·미용,S20701,미용실,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 367-1,경상북도 경주시 감포읍 감포로 141-1,129.502313710119,35.8067051646087
MA010120220804580601,문무대왕펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 648,경상북도 경주시 감포읍 대밑길 12-30,129.4851477576,35.745280091584
MA010120220804607062,샵앤플렛,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 151-5,경상북도 경주시 감포읍 동해안로 2630,129.51571204361,35.834860451303
MA010120220804680620,소나무펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 469-6,경상북도 경주시 감포읍 동해안로 1784,129.49308975424,35.7681541819819
MA010120220804786205,항구다방,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 377-6,경상북도 경주시 감포읍 감포로 133,129.502022713566,35.8058913243104
MA010120220804806993,로뎅,,I2,음식,I211,주점,I21104,요리 주점,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 383-16,경상북도 경주시 감포읍 감포로 125,129.502089099204,35.8051871698294
MA010120220804809199,업소명없음,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 283,경상북도 경주시 감포읍 감포로 389-12,129.506814879514,35.8207568406283
MA010120220804849766,길상회식당,,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 557,경상북도 경주시 감포읍 동해안로 1513-3,129.486007435494,35.7473346204432
MA010120220804933369,홍이수산대게,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 505-9,경상북도 경주시 감포읍 감포로2길 77,129.504024123649,35.803056561678
MA010120220804934211,에스3키즈풀빌라,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 팔조리 941-3,경상북도 경주시 감포읍 경감로 2618,129.457082388533,35.7900601728166
MA010120220805026944,비더블유,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 504-15,경상북도 경주시 감포읍 감포로2길 105,129.503888559523,35.8043748316306
MA010120220805083199,경주감포한옥펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 139-2,경상북도 경주시 감포읍 감포로10길 40-11,129.503129530727,35.8122562828468
MA010120220805196377,경주라마다호텔A동2층4호,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 681,경상북도 경주시 감포읍 동해안로 1819-21,129.492716258197,35.7710631358051
MA010120220805197354,감포물회박사,,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 전촌리 682,경상북도 경주시 감포읍 동해안로 2044-4,129.491391540948,35.7895429822177
MA010120220805228812,천명불교사,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 137,경상북도 경주시 감포읍 동해안로 2674,129.518482467169,35.8381450356938
MA010120220805252176,수노래궁,,I2,음식,I211,주점,I21101,일반 유흥 주점,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 388-1,경상북도 경주시 감포읍 감포로 117,129.502313336122,35.8045788367288
MA010120220805304814,엘라포니시풀빌라&호텔,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 379,경상북도 경주시 감포읍 동해안로 1594,129.492312564795,35.7517541260927
MA010120220805435315,재교네옷수선,,S2,수리·개인,S206,기타 가정용품 수리,S20601,의류/이불 수선업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 436-1,경상북도 경주시 감포읍 감포로 115,129.502010979431,35.8041076087967
MA010120220805445037,조이풀빌라펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 팔조리 62-4,경상북도 경주시 감포읍 경감로 2803,129.47353200923,35.7841815717612
MA010120220805511867,포시즌펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 279-6,경상북도 경주시 감포읍 감포로 389-5,129.507662451766,35.820973406926
MA010120220805513389,판미엔,,I2,음식,I202,중식,I20201,중국집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 278-7,경상북도 경주시 감포읍 감포로 383,129.508152857146,35.8207379219506
MA010120220805616775,원전현장인력양성원,,P1,교육,P106,기타 교육,P10621,직원 훈련기관,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 683,경상북도 경주시 감포읍 동해안로 1819-24,129.492498857334,35.7715361621557
MA010120220805728597,파인비치,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 278-10,경상북도 경주시 감포읍 감포로 387,129.507851526315,35.8210054992645
MA010120220805800953,태평회국수,,I2,음식,I201,한식,I20105,국수/칼국수,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 전촌리 685-2,경상북도 경주시 감포읍 동해안로 2040,129.491151875357,35.7893046823512
MA010120220805829991,거마수산,,G2,소매,G205,식료품 소매,G20504,건어물/젓갈 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 전촌리 1234,경상북도 경주시 감포읍 감포로2길 3,129.498663759404,35.7989425073866
MA010120220805857750,대성다방,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 51-16,경상북도 경주시 감포읍 감포로9길 8,129.502201917906,35.8080769969236
MA010120220805857849,이오스풀빌라,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 20-1,경상북도 경주시 감포읍 동해안로 2706,129.51747600461,35.8409591815522
MA010120220805955421,월명회식당,,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 479-1,경상북도 경주시 감포읍 동해안로 1524,129.487298225075,35.7476142636194
MA010120220805982429,경주감포한옥펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 139,경상북도 경주시 감포읍 감포로10길 40-9,129.502796774243,35.8122271759408
MA010120220806031136,가덕도반찬,,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 436-1,경상북도 경주시 감포읍 감포로 115,129.502010979431,35.8041076087967
MA010120220806408224,하이펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 176-15,경상북도 경주시 감포읍 동해안로 2574,129.513178806368,35.8306698501972
MA010120220806488081,히든씨,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 176-11,경상북도 경주시 감포읍 동해안로 2560,129.512211142654,35.8294557444082
MA010120220806498684,예쁘게미용실,,S2,수리·개인,S207,이용·미용,S20701,미용실,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 50-2,경상북도 경주시 감포읍 감포로 151,129.502514871602,35.8074758257447
MA010120220806559687,수피아라,,N1,시설관리·임대,N105,여행사·보조,N10501,여행사,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 119-2,경상북도 경주시 감포읍 동해안로 2647,129.516006541218,35.8368274353303
MA010120220806629785,바다다공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 전촌리 635-3,경상북도 경주시 감포읍 동해안로 2043-1,129.491132218242,35.7897375670056
MA010120220806644444,삼성웰스토리골프존카운티감포,,I2,음식,I207,구내식당·뷔페,I20701,구내식당,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 233-20,경상북도 경주시 감포읍 동해안로 1819-59,129.486485975739,35.7730031869182
MA010120220806723622,이오스풀빌라,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 26-3,경상북도 경주시 감포읍 동해안로 2702,129.517453274824,35.8405902553403
MA010120220806729373,여정다방,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 381-6,경상북도 경주시 감포읍 감포로 127-1,129.502041179838,35.8054224250868
MA010120220806762759,아이브1107,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 209-15,경상북도 경주시 감포읍 동해안로 2489,129.508955671514,35.8255053933676
MA010120220806796613,지중서원,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 노동리 553-4,경상북도 경주시 감포읍 노동길 67,129.4503464061,35.7961353165564
MA010120220806836784,업소명없음,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 283,경상북도 경주시 감포읍 감포로 389-12,129.506814879514,35.8207568406283
MA010120220806894658,루나힐I,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 502,경상북도 경주시 감포읍 감포로 287,129.508791521035,35.8129130288362
MA010120220806919124,아이브,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 209-15,경상북도 경주시 감포읍 동해안로 2489,129.508955671514,35.8255053933676
MA010120220806941588,회식당,해운대,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 384-5,경상북도 경주시 감포읍 감포항구길 7,129.502566961795,35.8049069204715
MA010120220806954036,바다가보이는펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 496,경상북도 경주시 감포읍 동해안로 1521-8,129.486962876062,35.7485582409017
MA010120220806965182,일출뷰,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 23,경상북도 경주시 감포읍 연동길 83,129.517407467499,35.841591305643
MA010120220807004950,안국목공예,,G2,소매,G218,장식품 소매,G21802,기념품점,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 45-3,경상북도 경주시 감포읍 동해안로 1742,129.493819730002,35.7646251535664
MA010120220807014822,감포통닭,,I2,음식,I210,기타 간이,I21006,치킨,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 490-2,경상북도 경주시 감포읍 감포로6길 6,129.503050561376,35.8037525897308
MA010120220807039694,오케이반점,,I2,음식,I202,중식,I20201,중국집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 370-2,경상북도 경주시 감포읍 감포로 137-2,129.502157016381,35.8062939727806
MA010120220807074787,솔내음식당,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 353,경상북도 경주시 감포읍 나정길 28-3,129.493714159866,35.7768178170968
MA010120220807079234,동경주공인중개사사무소,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 87-7,경상북도 경주시 감포읍 동해안로 2261,129.498355068263,35.8074452699372
MA010120220807112334,마주보다네일,,S2,수리·개인,S207,이용·미용,S20703,네일숍,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 504-16,경상북도 경주시 감포읍 감포로6길 14-1,129.503771242637,35.8041610389461
MA010120220807157727,모던풀빌라펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 팔조리 62-4,경상북도 경주시 감포읍 경감로 2803,129.47353200923,35.7841815717612
MA010120220807436672,수진미용실,,S2,수리·개인,S207,이용·미용,S20701,미용실,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 480-1,경상북도 경주시 감포읍 감포로 112,129.502662262166,35.8040670149571
MA010120220807437125,귀빈가요궁,,R1,예술·스포츠,R104,유원지·오락,R10407,노래방,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 493-2,경상북도 경주시 감포읍 감포로6길 15,129.503466307615,35.8039601654194
MA010120220807560035,웰쿡,,I2,음식,I201,한식,I20101,백반/한정식,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 600-2,경상북도 경주시 감포읍 감포로 182-1,129.504992176499,35.8092261776923
MA010120220807719519,경주라마다호텔E동2층5호,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 681,경상북도 경주시 감포읍 동해안로 1819-21,129.493437588757,35.7707958953061
MA010120220807720679,또래오래치킨,,I2,음식,I210,기타 간이,I21006,치킨,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 62-23,경상북도 경주시 감포읍 감포로8길 9,129.50142774088,35.8066695542556
MA010120220808067019,파라다이스,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 491,경상북도 경주시 감포읍 동해안로 1529,129.487556529761,35.7484558594584
MA010120220808124946,부두회식당,,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 대본리 658-2,경상북도 경주시 감포읍 대밑길 12-58,129.484244683752,35.7443166631833
MA010120220808128032,에스3키즈풀빌라,,I1,숙박,I101,일반 숙박,I10103,펜션,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 팔조리 941-2,경상북도 경주시 감포읍 경감로 2616,129.456903109918,35.7903431487185
MA010120220808217463,세븐일레븐경주나정,해변점,G2,소매,G204,종합 소매,G20405,편의점,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 68,경상북도 경주시 감포읍 동해안로 1967,129.489790034138,35.7828727730095
MA010120220808227920,약손수기관리,,S2,수리·개인,S207,이용·미용,S20702,피부 관리실,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 481-1,경상북도 경주시 감포읍 감포로6길 1,129.502837697794,35.8040183111003
MA010120220808229180,시장종표상회,,G2,소매,G219,식물 소매,G21901,꽃집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 436-1,경상북도 경주시 감포읍 감포로 115,129.502010979431,35.8041076087967
MA010120220808302754,충무건어물,,G2,소매,G205,식료품 소매,G20504,건어물/젓갈 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 436-1,경상북도 경주시 감포읍 감포로 115,129.502010979431,35.8041076087967
MA010120220808335478,모카,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 411-2,경상북도 경주시 감포읍 사무골길 28-9,129.500375325398,35.8048534409837
MA010120220808422246,뉴대명렌트카,경주지점,N1,시설관리·임대,N109,운송장비 대여,N10901,자동차 대여업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 295,경상북도 경주시 감포읍 감포로 329-34,129.508031829669,35.8190015444996
MA010120220808438891,불난집식당,,I2,음식,I201,한식,I20111,횟집,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 492-2,경상북도 경주시 감포읍 감포로6길 20,129.503081118567,35.8043736360419
MA010120220808445457,베스트웨스턴cafe411,,I2,음식,I212,비알코올 ,I21201,카페,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 나정리 681,경상북도 경주시 감포읍 동해안로 1819-21,129.492716258197,35.7710631358051
MA010120220808452486,정토,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 621-2,경상북도 경주시 감포읍 감포로7길 51,129.497569505486,35.8049658585867
MA010120220808515088,뉴씨뷰션,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 146-4,경상북도 경주시 감포읍 연동길 2,129.516475106683,35.8358986161009
MA010120220808521181,정헤어커커,,S2,수리·개인,S207,이용·미용,S20701,미용실,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 436-1,경상북도 경주시 감포읍 감포로 115,129.502010979431,35.8041076087967
MA010120220808534454,방파제수퍼,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 오류리 616,경상북도 경주시 감포읍 감포로11길 19,129.507898747904,35.808796134883
MA010120220808534605,감포차사랑,,G2,소매,G204,종합 소매,G20499,그 외 기타 종합 소매업,경주시,47130250,감포읍,감포읍,경상북도 경주시 감포읍 감포리 598-2,경상북도 경주시 감포읍 동해안로 2232,129.497358084091,35.8049252037367
